0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,1201,0000,0000,0000,0000,0000,1201,0000,0000,0000
0000,0000,0000,1201,0000,0000,0000,0000,0000,1201,0000,0000,0000
0000,0000,0000,0000,1201,0000,0000,0000,1201,0000,0000,0000,0000
0000,0000,0000,0000,1201,0000,0000,0000,1201,0000,0000,0000,0000
0000,0000,0000,2002,2002,2002,2002,2002,2002,2002,0000,0000,0000
0000,0000,0000,2002,2002,2002,2002,2002,2002,2002,0000,0000,0000
0000,0000,2002,2002,0902,2002,2002,2002,0902,2002,2002,0000,0000
0000,0000,2002,2002,0902,2002,2002,2002,0902,2002,2002,0000,0000
0000,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,0000
0000,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,0000
0000,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,0000
0000,2002,0000,2002,2002,2002,2002,2002,2002,2002,0000,2002,0000
0000,2002,0000,2002,0000,0000,0000,0000,0000,2002,0000,2002,0000
0000,2002,0000,2002,0000,0000,0000,0000,0000,2002,0000,2002,0000
0000,0000,0000,0000,2002,2002,0000,2002,2002,0000,0000,0000,0000
0000,0000,0000,0000,2002,2002,0000,2002,2002,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
